,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139
power_ch_Pz_freq_alpha,0.086192,0.056559,0.115126,0.032403,0.021679,0.133371,0.083073,0.064102,0.032074,0.13906,0.13099,0.072274,0.078671,0.238914,0.094433,0.068274,0.111694,0.18567,0.139882,0.217466,0.192021,0.041574,0.109728,0.096561,0.08941,0.064398,0.173462,0.112354,0.082516,0.121641,0.121547,0.044961,0.095338,0.050846,0.094825,0.04714,0.138879,0.162691,0.135227,0.063849,0.107703,0.032032,0.231644,0.127459,0.161605,0.116532,0.221692,0.104896,0.07684,0.059558,0.071899,0.116372,0.12984,0.231304,0.069819,0.048777,0.104843,0.027363,0.076075,0.058368,0.048881,0.091596,0.188019,0.106101,0.117677,0.0866,0.056839,0.100317,0.132434,0.051473,0.102149,0.053244,0.034831,0.032454,0.110151,0.082335,0.182663,0.167176,0.110308,0.232298,0.208877,0.150051,0.042232,0.020859,0.191738,0.066752,0.146963,0.192927,0.075843,0.07301,0.105997,0.144247,0.065767,0.085174,0.056528,0.134691,0.193497,0.129654,0.155586,0.088756,0.193505,0.277197,0.063552,0.06294,0.09259,0.158289,0.160549,0.107493,0.133814,0.19384,0.128625,0.060365,0.171842,0.028609,0.053928,0.068955,0.1711,0.19605,0.092925,0.171863,0.080944,0.045596,0.237068,0.081923,0.231647,0.130854,0.062447,0.052834,0.223947,0.158195,0.170375,0.340226,0.176077,0.174863,0.103655,0.086833,0.173776,0.044324,0.058905,0.10048
power_ch_Pz_freq_beta,0.171791,0.0757,0.148308,0.046513,0.039199,0.114109,0.148057,0.104241,0.030008,0.214263,0.184363,0.118839,0.139753,0.169116,0.074421,0.083847,0.164862,0.097384,0.111265,0.179313,0.262717,0.068652,0.108547,0.111357,0.118305,0.075598,0.141245,0.189297,0.129091,0.164727,0.150939,0.048064,0.085411,0.068447,0.120542,0.059542,0.124559,0.138246,0.089815,0.108833,0.078572,0.02081,0.121755,0.126504,0.135664,0.099253,0.137954,0.075746,0.138396,0.090434,0.061763,0.098079,0.140556,0.176835,0.122055,0.048364,0.190073,0.042317,0.091304,0.061143,0.060451,0.099726,0.102787,0.088454,0.108233,0.126248,0.065664,0.048893,0.153387,0.045494,0.16403,0.088517,0.060425,0.05025,0.092675,0.071485,0.117135,0.164724,0.160579,0.157096,0.106144,0.13352,0.064427,0.038449,0.196597,0.083959,0.21281,0.255631,0.112095,0.097766,0.151825,0.150835,0.112611,0.074101,0.055253,0.132129,0.140993,0.06117,0.207774,0.087983,0.096263,0.137712,0.088558,0.136054,0.085324,0.122807,0.170885,0.090438,0.117353,0.162082,0.13711,0.085077,0.233945,0.030418,0.063074,0.106446,0.173996,0.203423,0.115397,0.10539,0.067348,0.074142,0.104389,0.093701,0.151313,0.184855,0.170627,0.116502,0.214614,0.164913,0.099778,0.178741,0.145377,0.149554,0.152963,0.115216,0.133163,0.039053,0.07193,0.067197
power_ch_Pz_freq_lower_gamma,0.026096,0.018851,0.045334,0.010798,0.011172,0.026336,0.02493,0.015204,0.007557,0.031571,0.047024,0.025973,0.039372,0.052473,0.026526,0.018316,0.049692,0.025035,0.023031,0.025843,0.038906,0.015552,0.030405,0.029055,0.034086,0.012442,0.042495,0.042397,0.029825,0.027301,0.047682,0.016479,0.024238,0.014772,0.019603,0.018344,0.018892,0.046066,0.013631,0.015931,0.014234,0.005127,0.027842,0.027327,0.023336,0.018739,0.02596,0.01166,0.024295,0.016612,0.013156,0.017163,0.028713,0.02099,0.021929,0.013785,0.027536,0.005418,0.019203,0.015586,0.012909,0.008386,0.020667,0.01727,0.019572,0.027741,0.013026,0.010301,0.023121,0.009791,0.02581,0.016557,0.0129,0.013149,0.018398,0.01825,0.016863,0.043542,0.030948,0.030221,0.020355,0.025952,0.011044,0.004575,0.028875,0.014119,0.029531,0.036678,0.022667,0.023195,0.029192,0.024933,0.016525,0.023064,0.01563,0.022824,0.022832,0.012651,0.039216,0.015169,0.019891,0.021305,0.036087,0.043383,0.015258,0.021762,0.036626,0.021478,0.028016,0.047327,0.019232,0.01347,0.031479,0.009623,0.013052,0.015562,0.024389,0.032506,0.022598,0.037084,0.011353,0.021158,0.016722,0.014558,0.026873,0.041338,0.034867,0.019962,0.027887,0.050394,0.01779,0.042784,0.023234,0.02437,0.050948,0.025313,0.034402,0.007794,0.017958,0.007986
power_ch_Pz_freq_upper_gamma,0.032029,0.016935,0.040609,0.012419,0.012435,0.03225,0.032716,0.016501,0.011947,0.037447,0.045542,0.024522,0.04223,0.058537,0.032031,0.020702,0.047599,0.028949,0.023286,0.025056,0.042037,0.014549,0.029552,0.041769,0.026727,0.019156,0.044572,0.046714,0.030566,0.031596,0.050254,0.020179,0.031253,0.015027,0.03142,0.017023,0.027993,0.0408,0.021637,0.016064,0.019616,0.006549,0.036564,0.023654,0.030021,0.016258,0.029941,0.015651,0.026661,0.014257,0.02156,0.024714,0.034423,0.026428,0.03583,0.009933,0.03094,0.008589,0.030868,0.01739,0.01639,0.010737,0.024785,0.020906,0.026801,0.032376,0.017857,0.014752,0.026793,0.008289,0.024252,0.019332,0.014987,0.010416,0.022202,0.01403,0.019691,0.028303,0.029494,0.020051,0.022708,0.016021,0.01072,0.006404,0.047241,0.019261,0.027405,0.0339,0.03354,0.019292,0.03181,0.032101,0.012531,0.023087,0.012602,0.02971,0.030424,0.015835,0.037069,0.020504,0.029036,0.020228,0.026422,0.035763,0.017444,0.034738,0.059411,0.018348,0.023983,0.037528,0.025697,0.017612,0.030388,0.008391,0.011611,0.013822,0.032346,0.038231,0.021473,0.032819,0.012984,0.029245,0.018458,0.014712,0.033575,0.043717,0.033909,0.014639,0.024044,0.036008,0.017581,0.031806,0.015454,0.03038,0.042557,0.021915,0.024651,0.008723,0.016619,0.006551
power_ch_P3_freq_delta,0.222272,0.368239,0.340169,0.478549,0.468302,0.409612,0.368531,0.274032,0.462096,0.252187,0.277132,0.393108,0.430524,0.370734,0.371263,0.367552,0.444086,0.364646,0.388599,0.345425,0.223723,0.455757,0.463344,0.431547,0.362138,0.389486,0.3527,0.323933,0.349968,0.460262,0.275542,0.415626,0.275859,0.280163,0.397652,0.41026,0.385525,0.344485,0.276131,0.458595,0.493895,0.468347,0.204775,0.392345,0.280743,0.392354,0.323613,0.399627,0.395329,0.454117,0.300366,0.405513,0.366441,0.298656,0.285526,0.457271,0.425747,0.289978,0.385694,0.398353,0.491793,0.426146,0.235735,0.449279,0.327141,0.39274,0.420713,0.501583,0.421709,0.346949,0.451845,0.497423,0.436333,0.485659,0.457853,0.251319,0.459062,0.360327,0.3034,0.355002,0.385981,0.358922,0.467773,0.296368,0.383536,0.19325,0.404762,0.329284,0.34829,0.346491,0.367586,0.346466,0.36226,0.377556,0.503722,0.375846,0.417826,0.377332,0.367653,0.402614,0.314445,0.444462,0.439048,0.321731,0.439002,0.388235,0.372079,0.47705,0.401582,0.346247,0.436106,0.426769,0.254094,0.482824,0.46051,0.273534,0.213054,0.288871,0.315005,0.227178,0.483256,0.300347,0.321041,0.47194,0.346311,0.390952,0.264598,0.318334,0.174016,0.245848,0.309596,0.350584,0.274854,0.389172,0.326503,0.274688,0.38634,0.413021,0.343152,0.410021
power_ch_P3_freq_theta,0.294865,0.136769,0.191065,0.054178,0.103825,0.16445,0.190901,0.120478,0.072944,0.233893,0.216878,0.112328,0.125665,0.150756,0.157691,0.190701,0.071352,0.106216,0.151203,0.145007,0.179309,0.083062,0.134529,0.101079,0.104087,0.127735,0.091066,0.207553,0.171597,0.061961,0.166978,0.149669,0.150059,0.147584,0.150191,0.164085,0.088049,0.177927,0.189443,0.068578,0.084903,0.064677,0.230892,0.129115,0.127625,0.148919,0.273486,0.137768,0.197138,0.077517,0.163907,0.145432,0.203787,0.171454,0.104568,0.079063,0.071689,0.125311,0.16002,0.060661,0.071552,0.072065,0.172847,0.118655,0.129838,0.10997,0.112777,0.046521,0.07025,0.084821,0.102932,0.061195,0.075731,0.04301,0.106592,0.184339,0.109658,0.123545,0.079144,0.107413,0.166119,0.159886,0.13771,0.21808,0.137593,0.193914,0.107954,0.152953,0.179847,0.147131,0.177204,0.202213,0.184489,0.065389,0.078704,0.145108,0.229755,0.145586,0.114996,0.096022,0.161274,0.107182,0.081301,0.142401,0.100308,0.118426,0.069335,0.093455,0.088956,0.149961,0.098915,0.121857,0.204773,0.084383,0.106929,0.161174,0.292421,0.117861,0.191738,0.237155,0.110148,0.116136,0.154213,0.088326,0.151691,0.068288,0.16348,0.128167,0.207635,0.176452,0.165857,0.167148,0.162062,0.101851,0.128427,0.152454,0.100731,0.165183,0.130493,0.18182
power_ch_P3_freq_alpha,0.126023,0.100848,0.110837,0.033862,0.060922,0.124634,0.143565,0.14914,0.054726,0.136915,0.142289,0.090887,0.052678,0.103825,0.173557,0.094424,0.063597,0.141179,0.125308,0.186334,0.225619,0.082293,0.098201,0.042026,0.106489,0.108156,0.090681,0.116978,0.080875,0.073023,0.130857,0.07296,0.120812,0.099331,0.071487,0.081685,0.099764,0.166753,0.175732,0.047122,0.048373,0.088911,0.203703,0.091503,0.169134,0.139579,0.143383,0.126964,0.078158,0.082981,0.15391,0.117511,0.153857,0.195242,0.127763,0.080321,0.073944,0.164079,0.118504,0.087598,0.084476,0.078312,0.184624,0.094335,0.161408,0.125817,0.124619,0.05604,0.157133,0.141939,0.088756,0.025383,0.057429,0.036489,0.10855,0.176496,0.11094,0.133901,0.111264,0.184866,0.134958,0.128366,0.064841,0.135397,0.117619,0.19793,0.111666,0.127008,0.141897,0.109733,0.13119,0.14828,0.183368,0.103037,0.055567,0.150212,0.074742,0.243636,0.154566,0.10491,0.235468,0.128612,0.058167,0.122016,0.105969,0.147772,0.119493,0.080386,0.148127,0.135135,0.07771,0.096123,0.174773,0.067367,0.10337,0.090658,0.194484,0.196226,0.172444,0.211359,0.080623,0.145169,0.144441,0.059215,0.180648,0.108745,0.138768,0.136492,0.230897,0.12868,0.155906,0.167548,0.220742,0.129738,0.130088,0.189971,0.156073,0.10827,0.096897,0.123168
power_ch_P3_freq_beta,0.234211,0.138048,0.192949,0.089759,0.076123,0.111294,0.099244,0.278127,0.079948,0.231743,0.216721,0.119744,0.119573,0.150843,0.121867,0.135294,0.091489,0.115065,0.118607,0.188769,0.263949,0.085147,0.080688,0.136852,0.140221,0.149037,0.208458,0.144258,0.122004,0.1142,0.184743,0.090639,0.181136,0.216509,0.104852,0.138401,0.118868,0.136245,0.198989,0.088414,0.087507,0.078406,0.194863,0.143816,0.208694,0.101392,0.127995,0.113618,0.129512,0.115534,0.188505,0.154166,0.168779,0.148239,0.185877,0.10803,0.11064,0.247146,0.170912,0.145049,0.081547,0.155115,0.221905,0.085894,0.149304,0.116272,0.128443,0.063986,0.074587,0.172741,0.114134,0.093914,0.137679,0.096534,0.095691,0.208402,0.08045,0.151717,0.280014,0.155999,0.148647,0.175362,0.148442,0.212891,0.125791,0.315005,0.128213,0.190541,0.139693,0.202663,0.138974,0.224676,0.15558,0.129983,0.08957,0.164539,0.129186,0.12318,0.13633,0.117982,0.1068,0.103979,0.127713,0.217938,0.140267,0.108535,0.140374,0.095909,0.133363,0.189516,0.10321,0.205308,0.250064,0.127469,0.094666,0.263087,0.179592,0.217064,0.149229,0.183263,0.066793,0.239799,0.138854,0.078307,0.146002,0.158837,0.222374,0.251194,0.255993,0.261586,0.215229,0.145376,0.171794,0.101836,0.207264,0.186252,0.143758,0.124445,0.166125,0.123403
power_ch_P3_freq_lower_gamma,0.053482,0.033028,0.033959,0.023043,0.026107,0.035366,0.027931,0.036455,0.026867,0.054506,0.051965,0.036302,0.037655,0.038795,0.030725,0.024713,0.041264,0.028717,0.036124,0.03791,0.054566,0.018293,0.027445,0.034716,0.065562,0.030495,0.065862,0.025242,0.049178,0.023739,0.06319,0.025691,0.057349,0.078469,0.035098,0.047317,0.030093,0.041725,0.031889,0.020548,0.019422,0.015388,0.049595,0.032922,0.048606,0.025968,0.032793,0.021422,0.020749,0.025362,0.041751,0.023593,0.032381,0.036257,0.06717,0.037275,0.022741,0.036592,0.035164,0.034299,0.020488,0.01065,0.053127,0.018983,0.030222,0.020619,0.019288,0.009595,0.019306,0.025906,0.026015,0.022057,0.026995,0.020452,0.019893,0.064329,0.020013,0.034567,0.050746,0.027217,0.027689,0.024943,0.021404,0.032649,0.029951,0.061205,0.023265,0.021063,0.060372,0.046886,0.030587,0.038691,0.035754,0.039397,0.015341,0.030237,0.027919,0.035609,0.046731,0.026323,0.027768,0.022036,0.038438,0.063848,0.024689,0.02493,0.0363,0.024657,0.020725,0.045423,0.018021,0.019258,0.047772,0.032613,0.023935,0.04032,0.037073,0.024249,0.049334,0.049972,0.014994,0.045743,0.033941,0.027086,0.027665,0.034723,0.065994,0.028986,0.049697,0.049146,0.030967,0.029387,0.023075,0.023971,0.063433,0.043646,0.031699,0.024975,0.045501,0.021459
power_ch_P3_freq_upper_gamma,0.048634,0.033763,0.033582,0.032061,0.029492,0.039371,0.035808,0.032477,0.020628,0.047678,0.045664,0.029027,0.029257,0.034263,0.033609,0.037812,0.047508,0.039096,0.045914,0.037337,0.053015,0.017813,0.02487,0.043345,0.045719,0.034299,0.064473,0.03975,0.050249,0.031462,0.06177,0.035802,0.08235,0.069688,0.05292,0.046045,0.032448,0.047637,0.050554,0.024441,0.030569,0.026418,0.056904,0.035618,0.058345,0.033622,0.037453,0.027309,0.026013,0.028767,0.051879,0.042206,0.03509,0.046773,0.062744,0.028904,0.024265,0.049415,0.045543,0.045238,0.017285,0.015059,0.057238,0.023877,0.027947,0.030605,0.030031,0.014536,0.020616,0.026836,0.021452,0.024838,0.026639,0.018493,0.021651,0.045051,0.017888,0.025575,0.039951,0.021524,0.027799,0.01873,0.024037,0.038084,0.032798,0.056831,0.019347,0.031454,0.065414,0.041292,0.029011,0.047728,0.031996,0.038728,0.020865,0.026247,0.030329,0.03724,0.04581,0.028104,0.03712,0.015161,0.033225,0.047711,0.023442,0.029032,0.052159,0.0195,0.024692,0.042953,0.024268,0.024761,0.047739,0.037743,0.024741,0.042736,0.056749,0.034944,0.037371,0.057689,0.021295,0.053886,0.062206,0.01882,0.039034,0.034277,0.055559,0.033708,0.065843,0.061617,0.037042,0.021716,0.030297,0.023066,0.054737,0.048348,0.032371,0.026684,0.054435,0.013833
power_ch_P7_freq_delta,0.347033,0.401998,0.447454,0.412323,0.459413,0.399409,0.309161,0.249528,0.179954,0.392152,0.363662,0.358709,0.331652,0.303194,0.282369,0.118752,0.406832,0.069805,0.205229,0.311549,0.48779,0.235054,0.212143,0.287505,0.262465,0.339505,0.44804,0.353749,0.258988,0.198371,0.187546,0.225267,0.180202,0.226391,0.27161,0.328304,0.298784,0.290026,0.124051,0.221819,0.414801,0.267907,0.156958,0.542981,0.23185,0.176257,0.336085,0.362611,0.252322,0.242241,0.229466,0.279918,0.253564,0.33518,0.408925,0.320531,0.29482,0.184029,0.413365,0.281088,0.269173,0.234738,0.271996,0.263596,0.238229,0.223568,0.415445,0.356976,0.32417,0.378352,0.450151,0.545952,0.42919,0.355046,0.476243,0.295862,0.40863,0.364888,0.362459,0.252941,0.291582,0.241783,0.397982,0.175169,0.467293,0.279674,0.380779,0.201919,0.393635,0.220276,0.29231,0.373598,0.375282,0.245514,0.369156,0.367882,0.308385,0.354388,0.328155,0.274984,0.260009,0.416791,0.319698,0.335144,0.257526,0.434469,0.286751,0.331082,0.364781,0.397471,0.431091,0.367268,0.291668,0.32529,0.497442,0.298202,0.351065,0.340084,0.43047,0.220711,0.51121,0.399258,0.362047,0.477138,0.309226,0.434953,0.43809,0.268204,0.25231,0.298942,0.174268,0.420057,0.245217,0.292031,0.328947,0.288967,0.39865,0.339425,0.373508,0.29294
power_ch_P7_freq_theta,0.168762,0.112666,0.159241,0.197862,0.09865,0.108311,0.168225,0.142758,0.169388,0.080604,0.094291,0.187644,0.25309,0.161323,0.172307,0.362881,0.070171,0.224506,0.100189,0.150573,0.044644,0.153723,0.22058,0.13714,0.104243,0.200162,0.091822,0.106556,0.209903,0.107512,0.17262,0.187266,0.065453,0.099819,0.222227,0.098574,0.072418,0.139656,0.203461,0.06455,0.062071,0.100663,0.184771,0.035889,0.096595,0.187796,0.153418,0.194134,0.203529,0.122329,0.20321,0.177884,0.198384,0.11371,0.094198,0.195756,0.15323,0.158685,0.093227,0.144283,0.131492,0.212885,0.150835,0.171451,0.190086,0.192492,0.107733,0.164184,0.139446,0.114807,0.088727,0.041851,0.060345,0.061809,0.060311,0.164396,0.085203,0.080232,0.081971,0.184232,0.206626,0.287746,0.164117,0.319013,0.076596,0.139399,0.130875,0.262618,0.118479,0.24969,0.242397,0.186874,0.133447,0.138427,0.174537,0.17612,0.190306,0.180133,0.174887,0.16129,0.166208,0.102675,0.146053,0.125909,0.149744,0.121509,0.15414,0.082074,0.100463,0.207898,0.094282,0.144169,0.1659,0.147067,0.09268,0.227511,0.227111,0.173409,0.128723,0.351272,0.09554,0.120927,0.194488,0.048436,0.122629,0.189446,0.118633,0.183267,0.185499,0.215281,0.264933,0.097774,0.141733,0.161024,0.216953,0.168108,0.087317,0.171468,0.123323,0.11186
power_ch_P7_freq_alpha,0.149433,0.13055,0.068962,0.086873,0.062336,0.11169,0.151538,0.141599,0.328534,0.084295,0.087422,0.07478,0.1189,0.175422,0.254771,0.258553,0.033122,0.166973,0.175891,0.111605,0.032541,0.234601,0.171451,0.105588,0.104509,0.112048,0.071426,0.127009,0.128638,0.151344,0.157585,0.147764,0.191796,0.071986,0.104962,0.137642,0.105264,0.127689,0.355421,0.208647,0.095346,0.155425,0.222647,0.021458,0.194027,0.216469,0.218473,0.102194,0.123354,0.195156,0.135772,0.228739,0.17697,0.182789,0.087356,0.105121,0.12007,0.357953,0.088358,0.154248,0.150703,0.213042,0.189014,0.150792,0.233301,0.33717,0.132949,0.106448,0.173485,0.092951,0.055519,0.028555,0.037614,0.11852,0.07818,0.17155,0.157403,0.114803,0.116515,0.33825,0.190509,0.148261,0.085108,0.21952,0.088096,0.196632,0.109186,0.311758,0.103895,0.210057,0.168838,0.091084,0.133949,0.212983,0.166023,0.099996,0.180623,0.167576,0.13848,0.176808,0.268334,0.13673,0.102986,0.144358,0.195826,0.068208,0.119261,0.27934,0.176129,0.086897,0.073038,0.12928,0.200128,0.255715,0.063584,0.17439,0.128683,0.191583,0.094061,0.136989,0.05978,0.088928,0.150831,0.088836,0.238369,0.061771,0.081443,0.163707,0.200565,0.163234,0.196499,0.140555,0.338823,0.209311,0.126951,0.213106,0.162626,0.175425,0.117312,0.259041
power_ch_P7_freq_beta,0.131768,0.114639,0.074188,0.121204,0.063948,0.16,0.143183,0.272103,0.188105,0.130156,0.179501,0.12882,0.168136,0.209353,0.170383,0.195147,0.084271,0.249716,0.227631,0.152657,0.051343,0.158318,0.141671,0.19068,0.245007,0.146277,0.111297,0.114333,0.11887,0.188769,0.173958,0.182087,0.166807,0.16265,0.146281,0.093379,0.109331,0.109633,0.176663,0.150931,0.072628,0.12835,0.166439,0.02818,0.156053,0.203147,0.127458,0.102295,0.18148,0.16779,0.187223,0.122132,0.184416,0.106381,0.095207,0.155765,0.251123,0.248668,0.145525,0.201478,0.234931,0.217935,0.152013,0.234019,0.221541,0.138743,0.106752,0.16196,0.150405,0.15758,0.102408,0.047297,0.119797,0.188311,0.057354,0.191636,0.093798,0.168204,0.150589,0.10665,0.157314,0.191632,0.120554,0.242788,0.045913,0.21898,0.162288,0.165637,0.108976,0.226553,0.187056,0.135837,0.145417,0.211366,0.155999,0.185933,0.174956,0.090042,0.143285,0.247509,0.187404,0.093383,0.232009,0.191789,0.254461,0.127293,0.18414,0.125106,0.152983,0.127431,0.112929,0.151678,0.181724,0.152018,0.070838,0.20251,0.10386,0.213702,0.098926,0.185472,0.040786,0.097311,0.146216,0.073638,0.139711,0.132244,0.095402,0.305678,0.201786,0.195744,0.294219,0.095356,0.207739,0.174502,0.154015,0.194702,0.106814,0.164605,0.126507,0.207007
power_ch_P7_freq_lower_gamma,0.040522,0.024666,0.012891,0.035925,0.015378,0.047752,0.04829,0.045694,0.056454,0.038589,0.036555,0.061725,0.042722,0.046537,0.022137,0.045552,0.047582,0.077971,0.062177,0.070255,0.023506,0.069097,0.090663,0.048169,0.065528,0.04054,0.035964,0.035089,0.049423,0.06509,0.079403,0.058603,0.067533,0.131598,0.053327,0.052707,0.071209,0.072636,0.032902,0.062505,0.029169,0.04371,0.066235,0.011273,0.065709,0.050289,0.048926,0.033098,0.039329,0.066385,0.059055,0.038145,0.049397,0.030711,0.040994,0.052872,0.049696,0.023815,0.028827,0.060029,0.074404,0.025189,0.029647,0.052192,0.028889,0.02497,0.021208,0.02077,0.024606,0.02947,0.022322,0.013307,0.029727,0.034207,0.020448,0.048136,0.012186,0.038219,0.035864,0.029498,0.027024,0.033222,0.021192,0.034709,0.013409,0.056756,0.016975,0.016378,0.037565,0.037387,0.038479,0.036979,0.025231,0.058964,0.027556,0.020264,0.03214,0.021675,0.041864,0.035972,0.027029,0.030429,0.044197,0.041099,0.040246,0.036764,0.05441,0.033105,0.024712,0.028548,0.034039,0.027202,0.029559,0.050029,0.018194,0.034833,0.028322,0.031743,0.019347,0.052091,0.011362,0.027462,0.03912,0.013622,0.032066,0.026226,0.028963,0.054573,0.047075,0.032436,0.04496,0.02028,0.01371,0.030435,0.045789,0.031824,0.04144,0.026836,0.03236,0.024512
power_ch_P7_freq_upper_gamma,0.028182,0.02402,0.016093,0.036576,0.016855,0.049843,0.041078,0.043932,0.032244,0.027963,0.040351,0.04061,0.043932,0.040184,0.025199,0.048563,0.069099,0.157098,0.119058,0.085641,0.035572,0.075104,0.114593,0.08335,0.087556,0.066795,0.038695,0.044966,0.080255,0.137992,0.128243,0.137331,0.1308,0.167738,0.088406,0.091084,0.119093,0.136475,0.088337,0.096113,0.048323,0.097308,0.110069,0.017337,0.100018,0.102579,0.073331,0.066986,0.09629,0.093245,0.08693,0.079346,0.068348,0.061258,0.046164,0.049432,0.045206,0.039679,0.037433,0.072463,0.069417,0.024142,0.061046,0.044108,0.027151,0.034578,0.02795,0.030191,0.034601,0.029577,0.022948,0.02214,0.036522,0.040203,0.018303,0.046101,0.010537,0.034566,0.028016,0.0287,0.026678,0.032417,0.023547,0.031812,0.016629,0.046022,0.018102,0.01623,0.026401,0.042555,0.042518,0.033163,0.02219,0.068988,0.038318,0.021988,0.026239,0.035583,0.047692,0.047571,0.040084,0.021428,0.040545,0.026911,0.040832,0.032201,0.050232,0.037329,0.028033,0.026387,0.04037,0.019645,0.022437,0.043054,0.018572,0.032685,0.020712,0.031372,0.013666,0.051976,0.012662,0.036603,0.03978,0.010777,0.037666,0.033136,0.023903,0.048451,0.045473,0.048526,0.0453,0.016008,0.014805,0.033459,0.049623,0.036582,0.027021,0.03998,0.034148,0.022427
power_ch_O1_freq_delta,0.488832,0.498261,0.385336,0.478219,0.353097,0.417805,0.421339,0.454091,0.457012,0.389956,0.440353,0.518587,0.489714,0.522438,0.50638,0.454332,0.316628,0.493705,0.413125,0.50877,0.537325,0.53772,0.457076,0.48831,0.48894,0.506446,0.485835,0.366777,0.541062,0.544698,0.287878,0.502784,0.508829,0.315593,0.483553,0.386343,0.3902,0.516017,0.270209,0.352916,0.372296,0.433595,0.38568,0.526521,0.248444,0.448169,0.343168,0.454344,0.416341,0.414539,0.420142,0.408104,0.451835,0.543923,0.332793,0.531759,0.553418,0.533631,0.498896,0.444687,0.456116,0.576612,0.356253,0.578342,0.419509,0.475321,0.525282,0.695922,0.676569,0.541546,0.514213,0.52779,0.396971,0.449508,0.749622,0.49407,0.634668,0.434259,0.533984,0.713533,0.607047,0.534521,0.614593,0.526037,0.541805,0.382286,0.362358,0.596224,0.512807,0.582864,0.425985,0.516383,0.650668,0.609681,0.497557,0.654056,0.589779,0.692094,0.597985,0.453317,0.650605,0.556698,0.63901,0.377027,0.673286,0.633218,0.689214,0.495182,0.643812,0.610627,0.700668,0.632805,0.26793,0.718867,0.586938,0.498911,0.681411,0.368779,0.473014,0.292357,0.60101,0.577453,0.468727,0.476424,0.57573,0.635446,0.488181,0.390949,0.281774,0.323265,0.483093,0.407014,0.637585,0.146124,0.487078,0.657417,0.657773,0.588135,0.625932,0.561893
