,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139
parsorbitalis-lh_theta,5.043457,1.184948,4.538766,2.513207,5.458064,3.401231,1.44263,1.983559,1.409079,5.20674,1.418643,1.406372,1.378938,1.601375,4.087115,2.180062,1.547382,3.925194,1.418368,5.161536,1.749831,1.273332,3.622446,2.570893,2.835582,2.229479,4.610297,2.314378,2.354876,2.224523,2.116455,6.490682,2.34136,2.632037,3.734011,1.097095,4.998568,3.84249,5.828382,4.71238,5.162672,3.596177,1.675615,2.799979,8.583249,5.590465,5.591773,12.042213,6.664837,13.449436,3.33482,2.04328,9.543577,8.350834,1.380087,1.603482,1.993901,3.669864,3.639854,0.974774,1.659654,6.599821,5.191249,10.507708,3.949479,1.863159,2.735404,3.565558,7.040763,0.794469,0.949802,0.95991,1.072302,1.038034,2.065781,1.632127,6.959644,1.220132,1.653789,1.237962,2.276719,1.227946,5.032405,4.36965,3.647889,3.978502,1.986437,5.879614,1.494425,1.900083,1.172772,1.231845,2.323363,1.975581,2.149842,4.486473,5.142014,4.49267,2.857648,0.739666,4.352218,4.956428,2.940101,2.092885,2.528565,1.695575,3.017891,2.577327,2.792547,1.87435,2.244571,7.247944,1.642824,2.804584,2.839361,1.96332,2.03845,3.533976,4.14825,2.452436,1.944264,1.55106,5.232299,5.396639,5.183608,1.616574,2.682261,4.137902,2.532862,1.194665,3.101286,2.749655,3.68875,19.958906,2.603317,1.934458,3.439402,2.438899,4.743909,3.654539
parsorbitalis-rh_theta,1.954476,0.755012,1.432304,1.264758,1.822896,1.670303,2.286166,3.44916,1.859138,2.255912,1.915865,0.967301,2.282428,3.507936,7.0445,3.114687,2.140073,1.128556,1.012551,0.892196,1.168301,0.484596,2.738085,0.762278,6.868556,3.387629,4.781182,2.135988,5.435511,1.366164,0.473917,1.596304,3.033887,2.10259,1.514972,1.175079,2.378825,1.870753,6.416063,1.613184,7.402792,2.298138,1.939288,2.431438,9.663984,16.283188,12.799882,17.692659,15.498638,8.552093,3.750411,5.701823,11.969118,6.673042,1.661143,0.640194,3.287681,5.016864,2.634541,1.11924,0.707109,3.52255,1.858862,4.659659,1.656725,0.750246,2.483177,5.094012,7.727041,1.392343,1.364633,1.090577,0.996822,4.409541,2.150205,1.082939,5.426626,2.80674,1.87399,0.973759,2.609202,6.562794,4.802698,3.092231,2.192625,1.502958,1.047995,9.059228,2.798894,1.412446,3.056833,1.428851,4.297511,6.070521,2.100126,6.575726,2.113834,1.664365,3.393897,1.608625,2.598529,2.991169,1.859671,0.718564,2.192625,5.72718,2.757365,1.733425,2.262553,3.921412,3.090922,2.636152,2.463838,5.433866,4.235263,1.34307,2.133132,6.634769,3.244554,2.066537,4.870487,2.224644,1.854093,9.106304,4.790442,3.10732,2.443415,4.824417,2.864121,4.33509,3.805616,5.476799,3.073082,4.86568,2.172265,0.850482,2.916222,0.753197,3.459749,2.59161
parstriangularis-lh_theta,6.313901,4.299628,7.598183,9.018933,5.510221,5.606871,2.543041,4.573187,7.28213,12.473933,4.128388,9.904966,4.701543,4.674296,5.145701,7.359438,3.836933,5.402238,6.873184,17.736922,5.702694,4.614745,7.788198,4.826558,4.00061,12.502414,8.886279,2.597648,5.359881,5.952837,3.95043,12.44566,4.284806,2.458321,25.214592,5.848914,7.779513,8.019378,47.642909,2.661963,19.515838,18.305118,9.972269,3.530657,27.877539,14.514471,16.762546,15.14617,20.430125,33.542432,10.919636,10.780067,53.244238,15.467919,7.760218,5.206026,2.752365,14.606857,1.717853,5.88234,3.211929,9.774397,11.049154,51.675715,6.645696,3.949251,13.23492,3.180064,24.861386,4.177713,6.383488,3.312421,1.743342,5.784421,4.50281,3.008488,17.627993,6.960751,5.528709,5.16219,4.139364,14.06107,17.587213,5.159845,15.205304,4.688211,11.789534,7.943959,1.533073,8.382727,3.483931,2.56713,5.435528,6.287859,2.205323,5.213897,2.372592,5.316873,2.950346,7.796381,3.809042,12.279963,20.047541,7.393733,9.728882,5.629169,8.56724,4.883991,6.13461,5.905752,7.248166,11.075933,7.402156,4.350191,4.973942,2.267709,4.472389,23.600657,13.723388,2.812137,9.100633,12.670117,14.33391,13.267821,7.175251,7.064321,9.155821,4.998315,8.263766,13.465473,6.543956,3.584979,10.649795,17.269441,6.213184,13.979275,9.534217,14.350968,4.491207,18.715116
parstriangularis-rh_theta,9.460891,0.961672,1.368596,11.081498,12.067661,8.875648,13.11633,5.921694,5.059924,6.908641,2.101833,5.370105,4.768875,4.944624,20.632834,11.886718,6.901079,8.694853,9.39291,5.402386,3.255646,5.521211,10.755008,6.459928,4.880236,8.689606,19.457835,2.925957,6.490966,4.785189,3.824625,1.413672,12.272301,7.998101,7.564872,15.830908,4.981497,8.879309,20.170791,7.957096,18.016038,15.981257,4.732303,4.105129,9.67188,60.786081,21.191688,13.201021,14.839333,17.000077,11.523746,5.558793,36.732936,17.800741,10.475707,2.836742,12.012205,4.334683,7.567703,7.810639,1.944221,12.907952,6.817403,10.682761,2.529098,4.412715,6.684553,11.571484,9.321752,5.092091,11.302211,3.455272,2.458852,18.695126,8.21542,5.394464,17.204224,8.462534,2.997344,4.849266,11.775534,13.885965,20.183751,7.889182,4.16474,3.650858,4.491397,27.172284,5.39233,2.823784,11.325738,7.222834,4.008398,4.176656,4.446914,17.751764,13.007476,3.798619,3.214978,6.180979,2.703056,16.423093,4.845226,4.613273,4.899053,6.834868,6.779711,3.520554,4.92232,15.146478,8.378958,12.711023,6.008437,6.522483,11.356407,8.157677,2.919111,9.310642,9.533031,8.67179,19.665363,12.050617,8.112344,16.291037,19.282594,11.460578,2.643706,6.311442,7.044494,7.540691,4.768261,6.59766,12.108423,21.999095,6.879187,3.834828,5.664489,6.758376,8.753633,10.626821
pericalcarine-lh_theta,20.781179,8.464295,21.043157,37.070425,27.478378,55.486686,74.938124,13.94511,31.845808,66.06105,50.694664,13.879592,20.833383,17.082848,33.070942,45.678647,20.483985,12.794437,40.878164,41.036584,20.287175,32.062178,48.873092,7.369092,19.790221,30.648791,26.597964,48.805126,35.69366,16.472307,30.302272,18.488082,23.460418,76.408025,7.579327,43.264505,35.852582,43.556889,141.077946,22.496587,46.304464,30.408219,60.384974,20.94876,27.76453,24.033534,77.415127,48.461986,20.369006,29.852023,20.724274,47.269079,68.456112,13.671036,37.688761,11.972423,25.334841,36.77626,39.413071,25.216999,24.488717,89.477169,23.738113,174.924312,17.875375,17.133977,26.089312,31.636373,23.123626,8.046985,21.294911,18.887815,28.852404,39.358524,21.096161,13.624241,84.224816,28.352382,12.821205,16.632197,19.687626,55.392841,38.860517,21.961432,52.530268,22.669285,34.244402,43.356232,12.39197,24.800286,46.310945,27.983043,42.173186,28.209275,41.340188,41.348255,42.899276,38.08977,10.520799,25.030928,21.700036,103.433364,12.608665,15.086032,24.322625,96.087773,10.536541,60.739634,59.166423,30.661435,17.695474,45.456425,25.158914,11.422965,27.457644,12.9059,45.88114,21.173085,28.554151,36.597778,50.576859,20.973621,32.064409,31.589256,52.377589,35.763703,15.256772,14.508494,35.931896,45.100775,25.033224,30.924044,98.361386,73.057881,25.038523,55.828695,57.982266,69.252725,70.420927,189.439234
pericalcarine-rh_theta,21.683007,6.492094,14.593506,60.181131,29.5447,54.026604,54.115565,15.903949,34.204429,53.620604,60.965502,15.069206,13.790968,21.342911,33.857719,56.989382,27.125062,8.657611,31.719346,44.871303,16.590758,36.885568,40.509195,13.865321,38.765274,31.362107,14.679107,52.195521,22.533601,23.054733,29.365442,19.440744,47.158346,91.239682,22.546218,31.296188,44.788331,63.47701,117.765471,15.390716,46.352916,37.157882,62.85258,21.055214,12.016918,38.908724,86.389525,35.919164,12.643854,25.070847,36.376623,48.703619,49.298538,11.619303,31.015304,7.967226,24.32141,29.091249,46.453836,28.015146,12.261283,62.557439,16.440413,91.835835,17.303301,10.052293,34.196151,30.195372,20.355846,11.787815,13.617878,14.015018,22.687931,31.095967,31.759288,19.046132,66.519707,18.010595,12.500434,11.629135,23.654121,75.118723,41.086343,19.799816,46.031919,32.332834,20.87089,40.817662,5.894626,19.804509,59.441236,34.015057,37.136481,25.694297,21.609324,46.669853,38.540566,35.521399,22.565163,33.77706,21.456014,120.514961,19.295223,22.515081,27.393465,90.256939,23.342081,59.17125,52.444826,26.658911,35.154733,93.344645,18.525326,23.541876,29.721835,16.184383,61.035871,25.814532,23.689973,31.530143,60.030622,11.996332,48.034417,51.928658,32.826761,45.59043,7.999056,19.699726,16.452242,26.28088,26.23764,40.629507,52.89886,49.275577,13.047442,54.658192,50.846679,48.130906,60.300389,212.08503
postcentral-lh_theta,1.644313,6.522899,4.438537,7.033024,3.04091,3.027171,2.636378,1.767412,7.617296,12.308149,1.868918,6.554916,7.195498,2.761465,4.515482,3.146512,3.151985,1.835166,2.023303,3.303643,5.312965,4.310711,3.675821,3.794279,4.513424,2.025173,0.659377,6.055064,6.17159,1.387599,1.425928,4.256172,2.611226,2.273128,7.189215,3.404114,4.421218,2.73935,13.520756,4.941859,3.261266,3.324543,3.087315,2.583925,32.190975,17.582381,5.976122,10.478481,12.9546,1.340623,13.947846,3.72533,10.687857,16.123716,5.217082,6.525602,2.144555,1.469089,3.559684,4.010094,1.598345,4.622627,3.279035,8.35597,5.243715,2.336379,3.492204,4.325509,5.239776,2.514866,6.67469,2.017418,2.194747,8.897588,3.359849,1.8193,6.780647,3.985247,3.941631,4.461222,4.835771,5.278687,9.27979,12.019222,5.056574,4.787886,8.267475,4.504488,2.883616,8.372392,5.174868,6.363675,3.816319,5.637205,1.612247,5.076592,6.087747,9.105211,5.5211,2.386973,7.332785,2.887917,3.301911,1.400571,4.494585,7.290681,7.468616,5.53775,5.767792,3.12102,7.594861,5.329926,4.9223,3.996765,2.630368,3.099446,3.304246,4.973663,2.714168,3.208024,5.12889,4.024259,3.655008,1.941137,5.362335,4.436151,1.828075,8.52986,2.043062,3.699631,2.123317,2.179478,6.395894,5.821142,5.93592,3.83155,2.686122,3.173202,7.606946,5.060483
postcentral-rh_theta,2.385426,5.861274,6.388625,5.026642,4.54397,3.867642,2.35037,2.983749,4.381452,4.94746,1.596436,4.003812,4.289123,5.036538,2.948972,5.634996,2.08581,1.735103,3.333729,3.179675,4.124349,10.548369,3.585416,6.683344,5.290506,2.142756,5.782133,1.559989,6.49637,2.412205,8.93619,4.890289,6.824987,5.696103,6.320881,8.262941,2.0588,4.566234,12.486527,0.843798,5.675408,4.110653,3.099245,1.943175,25.342534,11.022479,2.563577,10.495799,7.759548,2.754955,16.920069,4.404944,10.32106,8.836805,4.806412,6.368491,7.429164,6.825297,2.421466,3.315554,3.19571,11.005237,5.841361,8.220663,3.903724,2.707478,5.210838,2.984898,20.475453,3.094175,4.578667,3.295535,5.012107,11.794549,4.938072,2.455948,6.435401,4.310885,2.613951,1.823706,4.987885,5.635279,11.886285,6.529844,5.281094,3.749054,15.949969,4.653121,4.171119,1.464968,7.017854,5.930455,4.404662,2.933768,6.29136,4.750358,5.807494,2.016974,3.608565,3.455347,12.727436,4.916536,4.045396,5.037746,6.402298,9.858472,4.214179,3.869611,5.718454,3.223322,7.141683,6.402559,5.000018,6.396219,5.397795,4.461872,6.10363,2.280747,6.298683,7.847741,7.53705,2.210483,3.533413,6.329166,13.048312,7.755823,3.527679,3.887792,4.372512,5.702889,3.089788,1.406033,10.220538,12.242853,8.103746,4.447865,4.38346,9.559498,5.235226,8.1911
posteriorcingulate-lh_theta,46.27191,57.13935,45.315315,170.575475,52.947632,92.244566,100.770468,45.219137,79.079061,85.992179,82.507274,70.876998,107.309451,15.284016,15.759243,131.799957,24.843908,24.205259,52.989127,71.82858,28.533982,20.872957,45.993732,84.98928,44.641863,87.416754,67.898898,49.9161,118.954983,54.746373,93.44378,97.081286,115.528814,51.48623,223.143048,75.76709,41.100644,100.180196,374.811674,60.12353,137.245304,64.634232,46.715954,84.20769,405.366402,212.869656,65.884835,165.142734,198.599294,70.687447,170.486247,142.556784,280.603645,120.064461,111.423541,68.047841,43.076399,171.19461,74.039153,51.436312,38.849123,218.447175,96.905478,309.778313,69.034227,22.610362,52.015085,65.264234,144.416525,20.269931,67.430481,38.681243,65.374278,158.262111,66.903796,28.234099,227.344622,43.265866,34.494858,96.217955,78.559895,45.377099,495.745838,169.208627,142.240592,40.669343,101.48559,191.438494,52.014495,63.602196,57.525949,88.927434,35.736782,37.555753,48.900921,86.646104,132.870174,36.691691,88.140264,47.348616,135.848046,93.851922,56.524057,38.609635,63.120843,27.544891,134.505961,108.58845,63.487363,87.989711,63.809956,93.415994,167.341777,50.755667,47.417621,45.075126,158.212783,76.533752,94.549786,44.096783,84.782857,147.306958,28.315813,32.520913,126.332871,135.895269,52.323386,58.389393,32.973098,44.193335,37.531074,93.526482,135.909301,223.172223,112.3363,71.025301,66.692761,136.578427,104.353451,94.480732
posteriorcingulate-rh_theta,18.810149,87.062641,47.195861,151.433696,38.4206,117.796816,97.146299,38.815496,84.451509,96.76988,90.360732,66.023428,106.363047,36.971791,21.552848,146.538528,22.344197,15.022567,50.332171,74.619756,35.406446,29.275197,31.343076,74.381418,60.083406,111.823969,67.148306,50.600269,94.64881,36.278417,73.094814,78.857348,107.703714,50.902693,174.939468,66.985011,42.540343,71.224771,295.482934,47.766582,153.877382,46.417335,77.982932,65.586255,473.205028,253.476523,57.89799,167.742975,133.371859,91.378726,203.349871,107.008137,191.653229,112.922811,89.093306,54.398805,42.145126,126.821536,86.659426,68.464539,47.270396,192.299783,48.832261,186.188307,27.622129,23.941571,59.769064,39.780887,145.606469,16.793497,35.611004,44.037961,75.067434,159.655157,82.83575,32.998892,196.076243,63.758886,57.469214,75.498001,65.317945,32.299084,527.224834,131.335848,144.052339,31.532113,125.63004,96.020611,59.007916,66.821133,60.219862,81.554825,60.072937,45.880419,38.302972,59.532642,73.462564,21.681364,94.403912,28.455079,96.888822,100.82531,41.749417,29.497871,61.350331,35.265266,185.507489,132.282497,56.215792,84.972421,39.118678,119.632006,125.031232,43.128615,43.482888,59.199619,141.687135,60.592098,126.88535,42.982114,146.157111,77.747031,25.995038,40.611877,122.036706,84.168792,55.549268,67.688452,49.438248,42.376215,57.483922,141.750797,95.655805,94.290346,75.226296,75.397722,67.19332,146.891587,98.326375,127.888136
precentral-lh_theta,1.702566,4.467197,4.321884,4.641068,3.84585,3.763823,3.407671,1.675262,7.988434,11.827322,1.188482,4.267797,3.122581,2.074668,5.219285,6.248474,4.504994,1.947853,2.510568,2.996508,4.753461,3.413412,3.153645,4.522125,1.819284,1.761786,1.831499,6.367898,7.167561,2.18057,1.304521,3.78185,1.613305,2.620657,4.906656,1.65512,2.643018,2.770627,13.792979,2.882382,4.533505,2.876911,1.987157,1.488567,22.587949,16.682963,3.933905,11.839841,9.716795,4.185258,13.453049,4.025467,16.51249,18.512628,3.570417,3.246742,3.160153,2.262963,2.376556,4.236887,2.908992,6.800525,1.446209,11.273744,3.700269,2.175261,4.137047,5.83811,4.366175,2.733382,4.957167,2.16427,1.50633,8.97352,4.034797,1.680685,7.553275,4.915302,3.986841,2.897706,4.537724,3.437466,13.528694,9.563494,6.745616,3.82844,7.442959,3.047238,2.062832,8.775129,4.067843,5.752608,4.145872,2.990211,0.848852,5.456615,2.780847,7.433177,5.07749,2.435815,4.56837,4.893727,2.172806,1.781336,4.379284,5.829038,4.412682,4.153686,4.443185,2.27748,5.789823,11.038034,3.948172,4.103624,4.319734,2.900894,2.277484,3.882783,2.9703,2.559533,3.190233,1.732952,6.425492,1.54109,4.426788,4.487091,1.395105,5.964414,1.442842,2.759724,2.348972,2.291783,5.944897,11.144156,8.06467,2.876675,2.385984,1.331749,9.429498,5.48921
precentral-rh_theta,1.942796,4.774076,4.631396,3.392723,5.216732,3.185114,1.18175,2.988998,2.202191,3.479438,0.455454,2.229617,2.20065,5.083694,1.922165,6.616514,0.860723,1.966892,3.74814,1.475071,2.447808,4.969966,2.546497,4.997671,3.436888,1.710558,4.021116,2.90029,5.595956,4.388856,6.00121,4.006759,3.198987,4.626595,4.584862,3.267721,2.372825,4.723918,16.87589,1.219589,6.753724,4.629929,2.385454,1.445486,13.333189,15.145812,4.174657,19.082452,11.060472,2.938996,12.855014,4.344982,13.62128,9.000196,1.558392,3.68859,4.548077,5.787777,0.367917,2.236827,2.221512,10.875448,5.805915,9.302386,2.026583,2.474986,4.340019,2.620454,11.749683,2.016559,4.070709,3.121722,2.905977,6.89209,3.953498,2.426705,5.898899,4.206586,1.703991,1.111238,4.009378,5.801193,17.09347,5.223266,3.955412,2.576723,10.490286,3.91658,2.627135,1.402334,5.669001,5.387348,5.194917,1.060568,1.81317,3.468546,3.91055,1.574849,4.391164,3.536471,7.906559,4.097357,4.197633,3.44474,4.389645,6.572939,2.296164,2.352107,3.825422,2.819273,4.184037,11.580927,3.719218,3.55545,3.614663,4.69433,3.849895,2.28198,2.488362,7.042403,4.616734,2.16601,2.13318,4.460876,7.712704,5.82224,2.298186,4.349445,3.759022,3.05981,2.322923,1.273204,10.801625,7.265725,8.348775,3.743107,2.397257,6.477157,7.166445,5.26486
precuneus-lh_theta,5.56036,13.219592,11.41533,3.389211,6.17297,11.576661,15.076552,3.23546,6.630466,10.595793,11.119933,3.514891,12.459354,4.211539,14.213399,8.767976,6.011204,8.011018,4.289693,7.499258,4.364366,17.165753,7.232988,2.965649,7.064271,9.928489,1.383128,15.24659,9.729353,1.724969,16.198177,4.088984,2.687855,4.08624,20.19534,8.158182,6.051196,13.486952,15.819812,4.318334,2.907394,4.918372,20.812416,3.578318,4.589283,12.583651,18.071267,8.34881,25.342626,5.888058,6.564706,4.387444,11.949484,3.690757,4.314784,5.703751,4.821853,14.042746,8.783804,6.674448,14.334576,8.843921,15.563311,24.901671,25.216322,7.068091,9.617109,8.226031,7.129237,2.667547,8.167989,4.769499,5.285215,9.29597,13.102093,8.857205,21.137102,9.808928,6.10157,17.297652,12.304057,14.140834,7.090555,17.80884,4.848483,7.255649,7.466289,21.118857,9.688372,4.798052,9.620223,8.243908,4.61329,9.179675,10.730329,5.881766,6.861264,14.560206,6.347483,9.937323,9.397928,8.401785,4.652021,3.309186,7.128021,8.110302,3.295541,5.215526,8.434861,14.224204,6.60634,7.207175,9.681502,2.264423,6.106869,5.715393,14.194064,9.901129,18.334168,12.645923,19.547098,9.585258,4.057502,6.10517,8.186797,9.231724,8.635113,3.21522,12.292657,6.918292,15.139558,5.552495,21.569816,3.868924,3.938553,4.970897,8.470066,24.969717,11.165042,14.362613
precuneus-rh_theta,2.161591,8.636893,4.044153,10.909235,6.67804,3.207112,8.987733,2.618467,6.34193,6.949824,13.301715,7.782882,2.67534,4.534792,14.35449,8.785601,8.246787,2.720156,3.099443,9.402732,3.074053,3.245188,5.383225,7.102284,9.59775,4.772939,5.701196,9.388621,3.315749,8.909724,4.672141,2.923749,10.224608,13.079697,15.02715,3.635996,5.093341,23.790496,9.902294,5.907359,3.790623,11.325397,6.786514,14.392892,19.031245,7.136275,10.242616,6.332491,11.003225,6.614098,1.99145,5.03294,7.568616,4.426733,4.202079,1.431542,7.069393,17.970348,8.893752,8.305013,6.837259,8.935018,8.716856,4.792218,5.882108,3.4836,8.667469,6.00389,18.544046,3.071053,3.891072,5.022026,1.637276,9.049019,4.847304,11.922844,6.909985,7.479012,5.328773,5.804767,9.345825,11.612673,12.196981,5.76745,2.557319,5.748934,5.618952,6.214715,10.14286,3.318763,13.564283,5.252085,8.429113,8.806439,3.413484,10.325334,6.635495,5.232705,3.913631,6.765688,8.846785,5.748414,7.073472,8.932553,2.955529,11.159655,6.010654,7.794971,6.755589,9.90517,5.429854,19.109479,2.506286,6.84585,7.619542,8.1238,10.488199,6.22586,17.263892,10.002022,12.893527,3.126827,7.1546,9.710946,25.270971,10.659818,5.580176,6.483413,5.41676,10.006536,16.840759,3.238974,8.363481,8.009574,6.323113,2.623759,3.280933,7.70514,5.430679,5.84899
rostralanteriorcingulate-lh_theta,55.255872,9.949074,18.13241,20.613689,24.139311,25.28254,28.20911,20.10282,26.442743,26.6028,17.098628,14.915513,6.835312,10.475786,66.495701,42.187943,14.369478,43.320969,20.202207,26.973787,7.036509,9.092118,24.640491,14.763063,10.335879,11.092765,56.203452,22.187471,17.049546,18.493657,13.42569,30.383225,27.582636,24.341134,19.074545,16.353896,20.458767,37.750449,87.330072,39.925441,19.370114,29.305701,18.498664,45.735737,68.100943,49.185858,60.709101,85.300053,107.749845,67.731107,17.80109,48.407705,88.792137,91.629198,17.339811,11.17654,18.060615,54.853187,26.362212,5.053298,14.056857,95.083715,47.61826,155.947897,10.501549,11.7787,13.519858,54.028818,51.997267,11.139765,18.778257,15.246482,15.646617,7.718315,23.191324,16.131828,43.696781,10.970656,10.916776,19.288756,40.331287,27.716662,38.429777,27.308545,29.660194,43.630668,23.605188,44.771843,15.419,25.214606,12.836639,5.870206,21.877795,20.640377,8.661069,58.444245,58.813282,28.069954,15.659666,6.486082,28.284027,35.761792,25.628362,17.196236,14.546242,33.323237,25.337913,12.978418,11.059894,38.678003,42.307322,29.946929,18.439597,19.760006,19.081395,22.646327,9.582426,38.97797,35.764593,30.173792,36.157295,34.355984,22.225898,45.166386,101.227488,12.527204,10.692796,14.978198,21.519756,18.483803,13.627206,26.929344,53.555702,240.189984,54.523293,13.752329,27.992341,37.957745,47.23718,20.087665
